,tweet_id,timestamp,rating_numerator,rating_denominator,favorite_count,retweet_count,DoggoLingo,dog_species
1,892177421306343426,2017-08-01 00:17:27 +0000,13,10,33648.0,6426.0,,Chihuahua
2,891815181378084864,2017-07-31 00:18:03 +0000,12,10,25343.0,4268.0,,Chihuahua
3,891689557279858688,2017-07-30 15:58:51 +0000,13,10,42663.0,8858.0,,Labrador_retriever
4,891327558926688256,2017-07-29 16:00:24 +0000,12,10,40812.0,9639.0,,basset
5,891087950875897856,2017-07-29 00:08:17 +0000,13,10,20456.0,3210.0,,Chesapeake_Bay_retriever
6,890971913173991426,2017-07-28 16:27:12 +0000,13,10,12002.0,2125.0,,Appenzeller
7,890729181411237888,2017-07-28 00:22:40 +0000,13,10,66364.0,19407.0,,Pomeranian
8,890609185150312448,2017-07-27 16:25:51 +0000,13,10,28088.0,4364.0,,Irish_terrier
9,890240255349198849,2017-07-26 15:59:51 +0000,14,10,32324.0,7613.0,doggo,Pembroke
10,890006608113172480,2017-07-26 00:31:25 +0000,13,10,30986.0,7523.0,,Samoyed
11,889880896479866881,2017-07-25 16:11:53 +0000,13,10,28090.0,5081.0,,French_bulldog
12,889665388333682689,2017-07-25 01:55:32 +0000,13,10,47831.0,10206.0,puppo,Pembroke
13,889638837579907072,2017-07-25 00:10:02 +0000,12,10,27500.0,4661.0,,French_bulldog
14,889531135344209921,2017-07-24 17:02:04 +0000,13,10,15279.0,2289.0,puppo,golden_retriever
15,889278841981685760,2017-07-24 00:19:32 +0000,13,10,25607.0,5583.0,,whippet
16,888917238123831296,2017-07-23 00:22:39 +0000,12,10,29430.0,4642.0,,golden_retriever
17,888804989199671297,2017-07-22 16:56:37 +0000,13,10,25909.0,4489.0,,golden_retriever
18,888554962724278272,2017-07-22 00:23:06 +0000,13,10,20177.0,3694.0,,Siberian_husky
20,888078434458587136,2017-07-20 16:49:33 +0000,12,10,22044.0,3609.0,,French_bulldog
21,887705289381826560,2017-07-19 16:06:48 +0000,13,10,30562.0,5543.0,,basset
23,887473957103951883,2017-07-19 00:47:34 +0000,13,10,70000.0,18746.0,,Pembroke
24,887343217045368832,2017-07-18 16:08:03 +0000,13,10,34076.0,10637.0,,Mexican_hairless
25,887101392804085760,2017-07-18 00:07:08 +0000,12,10,30924.0,6111.0,,Samoyed
26,886983233522544640,2017-07-17 16:17:36 +0000,13,10,35615.0,7975.0,,Chihuahua
27,886736880519319552,2017-07-16 23:58:41 +0000,13,10,12226.0,3387.0,,kuvasz
29,886366144734445568,2017-07-15 23:25:31 +0000,12,10,21387.0,3266.0,pupper,French_bulldog
31,886258384151887873,2017-07-15 16:17:19 +0000,13,10,28318.0,6457.0,,pug
33,885984800019947520,2017-07-14 22:10:11 +0000,12,10,33126.0,6992.0,,Blenheim_spaniel
34,885528943205470208,2017-07-13 15:58:47 +0000,13,10,36433.0,6599.0,,pug
37,885167619883638784,2017-07-12 16:03:00 +0000,13,10,22206.0,4491.0,,malamute
38,884925521741709313,2017-07-12 00:01:00 +0000,12,10,78587.0,19015.0,,Italian_greyhound
39,884876753390489601,2017-07-11 20:47:12 +0000,13,10,28311.0,6004.0,,chow
40,884562892145688576,2017-07-11 00:00:02 +0000,13,10,24615.0,5051.0,,pug
41,884441805382717440,2017-07-10 15:58:53 +0000,14,10,27326.0,5803.0,,Pembroke
43,884162670584377345,2017-07-09 21:29:42 +0000,12,10,20633.0,3078.0,doggo,German_shepherd
44,883838122936631299,2017-07-09 00:00:04 +0000,12,10,22156.0,3539.0,,Doberman
46,883360690899218434,2017-07-07 16:22:55 +0000,13,10,22822.0,3780.0,floofer,chow
47,883117836046086144,2017-07-07 00:17:54 +0000,13,10,37677.0,6857.0,,golden_retriever
48,882992080364220416,2017-07-06 15:58:11 +0000,13,10,24258.0,4058.0,,Eskimo_dog
49,882762694511734784,2017-07-06 00:46:41 +0000,12,10,28680.0,5052.0,pupper,Labrador_retriever
50,882627270321602560,2017-07-05 15:48:34 +0000,13,10,28236.0,6256.0,,Pembroke
51,882268110199369728,2017-07-04 16:01:23 +0000,13,10,45537.0,11919.0,,golden_retriever
52,882045870035918850,2017-07-04 01:18:17 +0000,13,10,29735.0,5129.0,,golden_retriever
53,881906580714921986,2017-07-03 16:04:48 +0000,12,10,24599.0,3491.0,,Weimaraner
54,881666595344535552,2017-07-03 00:11:11 +0000,13,10,51184.0,10969.0,,Saluki
56,881536004380872706,2017-07-02 15:32:16 +0000,14,10,50062.0,16437.0,pupper,Samoyed
59,880872448815771648,2017-06-30 19:35:32 +0000,12,10,21584.0,3929.0,,Pembroke
60,880465832366813184,2017-06-29 16:39:47 +0000,12,10,28864.0,6451.0,,golden_retriever
61,880221127280381952,2017-06-29 00:27:25 +0000,12,10,27436.0,4367.0,,Chihuahua
62,880095782870896641,2017-06-28 16:09:20 +0000,11,10,27963.0,4472.0,,miniature_pinscher
63,879862464715927552,2017-06-28 00:42:13 +0000,13,10,22543.0,3600.0,,basset
65,879492040517615616,2017-06-27 00:10:17 +0000,12,10,23679.0,3279.0,,German_short-haired_pointer
66,879415818425184262,2017-06-26 19:07:24 +0000,13,10,107310.0,45403.0,,English_springer
67,879376492567855104,2017-06-26 16:31:08 +0000,12,10,16980.0,3209.0,,Labrador_retriever
70,879008229531029506,2017-06-25 16:07:47 +0000,13,10,19193.0,2776.0,,vizsla
71,878776093423087618,2017-06-25 00:45:22 +0000,13,10,19613.0,4246.0,puppo,Italian_greyhound
75,878281511006478336,2017-06-23 16:00:04 +0000,13,10,7859.0,1332.0,,basset
76,878057613040115712,2017-06-23 01:10:23 +0000,14,10,42568.0,7076.0,,French_bulldog
77,877736472329191424,2017-06-22 03:54:17 +0000,13,10,81091.0,19775.0,,Chesapeake_Bay_retriever
79,877556246731214848,2017-06-21 15:58:08 +0000,12,10,23082.0,3943.0,,basset
80,877316821321428993,2017-06-21 00:06:44 +0000,13,10,27711.0,5345.0,,Saluki
81,877201837425926144,2017-06-20 16:29:50 +0000,12,10,27522.0,5777.0,,Pembroke
82,876838120628539392,2017-06-19 16:24:33 +0000,12,10,20966.0,3470.0,pupper,bloodhound
84,876484053909872640,2017-06-18 16:57:37 +0000,13,10,19013.0,2481.0,,golden_retriever
85,876120275196170240,2017-06-17 16:52:05 +0000,13,10,28269.0,4834.0,,Bernese_mountain_dog
86,875747767867523072,2017-06-16 16:11:53 +0000,13,10,25563.0,4442.0,,Labrador_retriever
87,875144289856114688,2017-06-15 00:13:52 +0000,13,10,22249.0,5079.0,,Siberian_husky
89,875021211251597312,2017-06-14 16:04:48 +0000,12,10,25837.0,4851.0,,West_Highland_white_terrier
90,874680097055178752,2017-06-13 17:29:20 +0000,12,10,28251.0,4792.0,,Labrador_retriever
92,874296783580663808,2017-06-12 16:06:11 +0000,13,10,26445.0,4247.0,pupper,cocker_spaniel
93,874057562936811520,2017-06-12 00:15:36 +0000,12,10,22972.0,4084.0,,flat-coated_retriever
94,874012996292530176,2017-06-11 21:18:31 +0000,13,10,35228.0,10822.0,puppo,Cardigan
96,873580283840344065,2017-06-10 16:39:04 +0000,13,10,24634.0,4073.0,,Newfoundland
98,873213775632977920,2017-06-09 16:22:42 +0000,12,10,7402.0,1640.0,pupper,vizsla
99,872967104147763200,2017-06-09 00:02:31 +0000,12,10,27803.0,5597.0,doggo,Labrador_retriever
100,872820683541237760,2017-06-08 14:20:41 +0000,13,10,14940.0,3832.0,,pug
102,872620804844003328,2017-06-08 01:06:27 +0000,13,10,21151.0,3848.0,,cocker_spaniel
103,872486979161796608,2017-06-07 16:14:40 +0000,12,10,41272.0,9295.0,,Pembroke
104,872261713294495745,2017-06-07 01:19:32 +0000,13,10,34806.0,6564.0,,Labrador_retriever
105,872122724285648897,2017-06-06 16:07:15 +0000,12,10,35045.0,8421.0,,pug
106,871879754684805121,2017-06-06 00:01:46 +0000,13,10,38789.0,11703.0,,Shetland_sheepdog
107,871762521631449091,2017-06-05 16:15:56 +0000,12,10,20614.0,3617.0,pupper,Labrador_retriever
108,871515927908634625,2017-06-04 23:56:03 +0000,12,10,20585.0,3583.0,doggo,komondor
111,871032628920680449,2017-06-03 15:55:36 +0000,13,10,23079.0,3950.0,,kelpie
114,870656317836468226,2017-06-02 15:00:16 +0000,13,10,12712.0,2770.0,,Pembroke
115,870374049280663552,2017-06-01 20:18:38 +0000,13,10,84368.0,27324.0,,golden_retriever
116,870308999962521604,2017-06-01 16:00:09 +0000,13,10,22280.0,4321.0,,Greater_Swiss_Mountain_dog
119,869772420881756160,2017-05-31 04:27:59 +0000,13,10,43339.0,10503.0,,Pembroke
120,869702957897576449,2017-05-30 23:51:58 +0000,13,10,28879.0,6618.0,,Pembroke
121,869596645499047938,2017-05-30 16:49:31 +0000,12,10,16347.0,3276.0,doggo,Chihuahua
122,869227993411051520,2017-05-29 16:24:37 +0000,13,10,20946.0,3972.0,,Pembroke
123,868880397819494401,2017-05-28 17:23:24 +0000,14,10,66927.0,15143.0,,French_bulldog
125,868622495443632128,2017-05-28 00:18:35 +0000,13,10,28062.0,6194.0,,Labrador_retriever
126,868552278524837888,2017-05-27 19:39:34 +0000,12,10,10447.0,2202.0,,whippet
127,867900495410671616,2017-05-26 00:29:37 +0000,12,10,24789.0,4379.0,,Labrador_retriever
128,867774946302451713,2017-05-25 16:10:44 +0000,13,10,34897.0,7689.0,,Border_collie
129,867421006826221569,2017-05-24 16:44:18 +0000,12,10,16599.0,2651.0,puppo,Eskimo_dog
131,867051520902168576,2017-05-23 16:16:06 +0000,13,10,33132.0,8311.0,,Samoyed
134,866686824827068416,2017-05-22 16:06:55 +0000,12,10,19906.0,3677.0,,flat-coated_retriever
135,866450705531457537,2017-05-22 00:28:40 +0000,13,10,106032.0,32493.0,pupper,French_bulldog
136,866334964761202691,2017-05-21 16:48:45 +0000,12,10,54221.0,15309.0,,Samoyed
138,865718153858494464,2017-05-19 23:57:46 +0000,13,10,26417.0,5922.0,,golden_retriever
139,865359393868664832,2017-05-19 00:12:11 +0000,13,10,27294.0,5286.0,,Chesapeake_Bay_retriever
140,865006731092295680,2017-05-18 00:50:50 +0000,13,10,28843.0,8102.0,,Pembroke
142,864279568663928832,2017-05-16 00:41:21 +0000,12,10,15076.0,3230.0,,bull_mastiff
143,864197398364647424,2017-05-15 19:14:50 +0000,13,10,31195.0,9476.0,,golden_retriever
145,863553081350529029,2017-05-14 00:34:33 +0000,13,10,15803.0,4431.0,,Eskimo_dog
147,863432100342583297,2017-05-13 16:33:49 +0000,12,10,24613.0,5589.0,,Staffordshire_bullterrier
149,863079547188785154,2017-05-12 17:12:53 +0000,14,10,9047.0,1180.0,,Lakeland_terrier
150,863062471531167744,2017-05-12 16:05:02 +0000,13,10,8860.0,2632.0,,French_bulldog
151,862831371563274240,2017-05-12 00:46:44 +0000,13,10,19870.0,5383.0,,Australian_terrier
152,862722525377298433,2017-05-11 17:34:13 +0000,11,10,17653.0,3750.0,,basset
154,862096992088072192,2017-05-10 00:08:34 +0000,13,10,77412.0,24804.0,,chow
156,861383897657036800,2017-05-08 00:54:59 +0000,13,10,37438.0,11379.0,,Cardigan
157,861288531465048066,2017-05-07 18:36:02 +0000,13,10,17846.0,4431.0,,Bouvier_des_Flandres
158,861005113778896900,2017-05-06 23:49:50 +0000,12,10,17357.0,4057.0,,German_shepherd
161,860563773140209665,2017-05-05 18:36:06 +0000,13,10,7805.0,2295.0,,Cardigan
162,860524505164394496,2017-05-05 16:00:04 +0000,13,10,24487.0,5616.0,,Bedlington_terrier
166,859924526012018688,2017-05-04 00:15:58 +0000,12,10,19871.0,4297.0,,French_bulldog
167,859851578198683649,2017-05-03 19:26:06 +0000,13,10,15980.0,3735.0,,Labrador_retriever
168,859607811541651456,2017-05-03 03:17:27 +0000,13,10,19324.0,1684.0,puppo,golden_retriever
169,859196978902773760,2017-05-02 00:04:57 +0000,12,10,93782.0,32364.0,,malamute
172,858843525470990336,2017-05-01 00:40:27 +0000,13,10,16165.0,3715.0,doggo,golden_retriever
173,858471635011153920,2017-04-30 00:02:42 +0000,13,10,22429.0,5196.0,,Pembroke
174,858107933456039936,2017-04-28 23:57:28 +0000,12,10,16395.0,3116.0,,golden_retriever
175,857989990357356544,2017-04-28 16:08:49 +0000,12,10,16806.0,2770.0,,French_bulldog
176,857746408056729600,2017-04-28 00:00:54 +0000,13,10,35733.0,11364.0,,Labrador_retriever
177,857393404942143489,2017-04-27 00:38:11 +0000,13,10,6177.0,1761.0,,malamute
178,857263160327368704,2017-04-26 16:00:39 +0000,13,10,20857.0,4862.0,,Samoyed
181,857029823797047296,2017-04-26 00:33:27 +0000,12,10,19754.0,4306.0,,golden_retriever
183,856543823941562368,2017-04-24 16:22:16 +0000,12,10,17012.0,3095.0,,Boston_bull
184,856526610513747968,2017-04-24 15:13:52 +0000,14,10,12363.0,2035.0,,Old_English_sheepdog
187,856282028240666624,2017-04-23 23:01:59 +0000,14,10,28859.0,6765.0,,Chihuahua
191,855851453814013952,2017-04-22 18:31:02 +0000,13,10,47466.0,18999.0,doggopuppo,flat-coated_retriever
193,855459453768019968,2017-04-21 16:33:22 +0000,12,10,31400.0,8882.0,,Blenheim_spaniel
196,854732716440526848,2017-04-19 16:25:34 +0000,12,10,23997.0,6602.0,,Pembroke
197,854482394044301312,2017-04-18 23:50:52 +0000,13,10,30847.0,7490.0,,Chihuahua
198,854365224396361728,2017-04-18 16:05:17 +0000,13,10,19875.0,5093.0,,Pembroke
199,854120357044912130,2017-04-17 23:52:16 +0000,14,10,33634.0,8186.0,pupper,black-and-tan_coonhound
200,854010172552949760,2017-04-17 16:34:26 +0000,11,10,17022.0,3403.0,doggofloofer,English_springer
201,853760880890318849,2017-04-17 00:03:50 +0000,12,10,30165.0,6306.0,,miniature_pinscher
202,853639147608842240,2017-04-16 16:00:07 +0000,13,10,36857.0,11117.0,,German_shepherd
205,852912242202992640,2017-04-14 15:51:39 +0000,12,10,9555.0,2011.0,,Great_Dane
206,852672615818899456,2017-04-13 23:59:28 +0000,12,10,15783.0,2349.0,,golden_retriever
207,852553447878664193,2017-04-13 16:05:56 +0000,13,10,17329.0,3833.0,,bloodhound
210,852189679701164033,2017-04-12 16:00:27 +0000,12,10,12120.0,1727.0,,Bernese_mountain_dog
213,851591660324737024,2017-04-11 00:24:08 +0000,11,10,17161.0,3787.0,,Cardigan
215,851224888060895234,2017-04-10 00:06:42 +0000,13,10,21930.0,6275.0,,standard_poodle
216,850753642995093505,2017-04-08 16:54:09 +0000,11,10,33048.0,10220.0,,pug
217,850380195714523136,2017-04-07 16:10:12 +0000,13,10,13871.0,2874.0,,Yorkshire_terrier
219,850145622816686080,2017-04-07 00:38:06 +0000,11,10,17375.0,4196.0,,kelpie
220,850019790995546112,2017-04-06 16:18:05 +0000,12,10,21763.0,5388.0,pupper,Shetland_sheepdog
221,849776966551130114,2017-04-06 00:13:11 +0000,12,10,32440.0,8378.0,,Chihuahua
223,849412302885593088,2017-04-05 00:04:08 +0000,12,10,16903.0,3444.0,,schipperke
226,848690551926992896,2017-04-03 00:16:10 +0000,12,10,26875.0,4759.0,,flat-coated_retriever
227,848324959059550208,2017-04-02 00:03:26 +0000,12,10,26433.0,5081.0,,malamute
233,847842811428974592,2017-03-31 16:07:33 +0000,12,10,5879.0,1492.0,,Bernese_mountain_dog
235,847606175596138505,2017-03-31 00:27:14 +0000,12,10,20029.0,3738.0,,Cardigan
236,847251039262605312,2017-03-30 00:56:03 +0000,12,10,21830.0,4745.0,,Airedale
237,847157206088847362,2017-03-29 18:43:12 +0000,11,10,21389.0,6484.0,,Staffordshire_bullterrier
238,847116187444137987,2017-03-29 16:00:12 +0000,11,10,22915.0,3542.0,,American_Staffordshire_terrier
239,846874817362120707,2017-03-29 00:01:05 +0000,13,10,21495.0,4357.0,,Shetland_sheepdog
240,846514051647705089,2017-03-28 00:07:32 +0000,13,10,47956.0,12903.0,doggo,golden_retriever
242,846153765933735936,2017-03-27 00:15:53 +0000,13,10,34073.0,10075.0,,giant_schnauzer
244,846042936437604353,2017-03-26 16:55:29 +0000,12,10,17132.0,3183.0,,golden_retriever
245,845812042753855489,2017-03-26 01:38:00 +0000,13,10,31419.0,9742.0,,Samoyed
246,845677943972139009,2017-03-25 16:45:08 +0000,12,10,26913.0,5296.0,,chow
248,845397057150107648,2017-03-24 22:08:59 +0000,13,10,8178.0,2039.0,doggo,Dandie_Dinmont
249,845306882940190720,2017-03-24 16:10:40 +0000,12,10,25016.0,5971.0,pupper,Irish_water_spaniel
251,844979544864018432,2017-03-23 18:29:57 +0000,13,10,14600.0,2877.0,,Shetland_sheepdog
252,844973813909606400,2017-03-23 18:07:10 +0000,12,10,16228.0,3567.0,,Labrador_retriever
253,844704788403113984,2017-03-23 00:18:10 +0000,13,10,41640.0,11498.0,,Labrador_retriever
255,844223788422217728,2017-03-21 16:26:50 +0000,12,10,14630.0,2428.0,,Labrador_retriever
257,843856843873095681,2017-03-20 16:08:44 +0000,12,10,22998.0,5166.0,,Labrador_retriever
258,843604394117681152,2017-03-19 23:25:35 +0000,11,10,18155.0,3044.0,,Labrador_retriever
259,843235543001513987,2017-03-18 22:59:54 +0000,13,10,23108.0,6764.0,,Pembroke
261,842846295480000512,2017-03-17 21:13:10 +0000,13,10,16324.0,3971.0,,Labrador_retriever
262,842765311967449089,2017-03-17 15:51:22 +0000,12,10,7260.0,1424.0,,Labrador_retriever
263,842535590457499648,2017-03-17 00:38:32 +0000,13,10,19457.0,3900.0,,Pembroke
264,842163532590374912,2017-03-16 00:00:07 +0000,12,10,26370.0,6473.0,,French_bulldog
265,842115215311396866,2017-03-15 20:48:07 +0000,12,10,15086.0,3350.0,,chow
267,841680585030541313,2017-03-14 16:01:03 +0000,12,10,27604.0,8634.0,,Chihuahua
268,841439858740625411,2017-03-14 00:04:30 +0000,14,10,13633.0,4111.0,,Labrador_retriever
270,841314665196081154,2017-03-13 15:47:01 +0000,13,10,17131.0,5246.0,,Afghan_hound
271,841077006473256960,2017-03-13 00:02:39 +0000,12,10,24715.0,5918.0,,Brittany_spaniel
276,840632337062862849,2017-03-11 18:35:42 +0000,12,10,9676.0,1949.0,,golden_retriever
278,840268004936019968,2017-03-10 18:27:58 +0000,12,10,20774.0,6413.0,,Chesapeake_Bay_retriever
279,839990271299457024,2017-03-10 00:04:21 +0000,13,10,14504.0,2566.0,,Staffordshire_bullterrier
280,839549326359670784,2017-03-08 18:52:12 +0000,12,10,29717.0,8701.0,,Norwich_terrier
282,839239871831150596,2017-03-07 22:22:32 +0000,13,10,29404.0,7334.0,,Leonberg
284,838921590096166913,2017-03-07 01:17:48 +0000,13,10,12076.0,2327.0,,Border_terrier
287,838561493054533637,2017-03-06 01:26:54 +0000,13,10,11791.0,1487.0,,kelpie
288,838476387338051585,2017-03-05 19:48:43 +0000,13,10,24447.0,5416.0,,Great_Pyrenees
292,838083903487373313,2017-03-04 17:49:08 +0000,13,10,19030.0,3531.0,,chow
293,837820167694528512,2017-03-04 00:21:08 +0000,12,10,36985.0,8818.0,pupper,golden_retriever
295,837471256429613056,2017-03-03 01:14:41 +0000,12,10,13848.0,2592.0,,Norwegian_elkhound
296,837366284874571778,2017-03-02 18:17:34 +0000,13,10,22856.0,5936.0,,American_Staffordshire_terrier
297,837110210464448512,2017-03-02 01:20:01 +0000,13,10,17334.0,2700.0,pupper,Siberian_husky
299,836989968035819520,2017-03-01 17:22:13 +0000,12,10,13775.0,2580.0,,toy_poodle
300,836753516572119041,2017-03-01 01:42:39 +0000,12,10,20820.0,5171.0,doggo,schipperke
305,836260088725786625,2017-02-27 17:01:56 +0000,13,10,22984.0,4802.0,,borzoi
306,836001077879255040,2017-02-26 23:52:43 +0000,13,10,20723.0,4872.0,,Samoyed
308,835574547218894849,2017-02-25 19:37:50 +0000,11,10,19282.0,4077.0,,Staffordshire_bullterrier
311,835297930240217089,2017-02-25 01:18:40 +0000,12,10,17737.0,3355.0,,Rottweiler
312,835264098648616962,2017-02-24 23:04:14 +0000,12,10,8421.0,1917.0,,Chesapeake_Bay_retriever
314,835172783151792128,2017-02-24 17:01:22 +0000,12,10,28309.0,6448.0,,Border_collie
316,834931633769889797,2017-02-24 01:03:08 +0000,12,10,11742.0,1860.0,,soft-coated_wheaten_terrier
317,834786237630337024,2017-02-23 15:25:23 +0000,13,10,22778.0,6103.0,,Border_terrier
318,834574053763584002,2017-02-23 01:22:14 +0000,13,10,14868.0,2849.0,doggo,golden_retriever
320,834458053273591808,2017-02-22 17:41:18 +0000,12,10,10403.0,1884.0,,Rhodesian_ridgeback
321,834209720923721728,2017-02-22 01:14:30 +0000,12,10,22380.0,5407.0,,golden_retriever
324,834086379323871233,2017-02-21 17:04:24 +0000,12,10,14174.0,2490.0,,Labrador_retriever
325,833863086058651648,2017-02-21 02:17:06 +0000,12,10,14531.0,2699.0,,kuvasz
326,833826103416520705,2017-02-20 23:50:09 +0000,13,10,16602.0,3865.0,,Chihuahua
328,833722901757046785,2017-02-20 17:00:04 +0000,13,10,22423.0,3607.0,,West_Highland_white_terrier
329,833479644947025920,2017-02-20 00:53:27 +0000,13,10,16112.0,2330.0,,golden_retriever
330,833124694597443584,2017-02-19 01:23:00 +0000,12,10,21947.0,5458.0,pupper,Cardigan
331,832998151111966721,2017-02-18 17:00:10 +0000,13,10,14434.0,2496.0,doggo,boxer
333,832757312314028032,2017-02-18 01:03:09 +0000,13,10,18278.0,4079.0,,Cardigan
336,832636094638288896,2017-02-17 17:01:29 +0000,12,10,17244.0,3177.0,,Eskimo_dog
337,832397543355072512,2017-02-17 01:13:34 +0000,12,10,13001.0,2510.0,,Pekinese
338,832369877331693569,2017-02-16 23:23:38 +0000,11,10,18635.0,3608.0,,kelpie
339,832273440279240704,2017-02-16 17:00:25 +0000,14,10,12269.0,2643.0,doggo,Pembroke
344,832032802820481025,2017-02-16 01:04:13 +0000,12,10,13763.0,4695.0,doggo,whippet
345,831939777352105988,2017-02-15 18:54:34 +0000,12,10,26125.0,6954.0,doggo,Pomeranian
347,831911600680497154,2017-02-15 17:02:36 +0000,14,10,30089.0,7376.0,,bloodhound
348,831670449226514432,2017-02-15 01:04:21 +0000,13,10,11376.0,2040.0,,Pembroke
349,831650051525054464,2017-02-14 23:43:18 +0000,13,10,7822.0,2208.0,,Eskimo_dog
350,831552930092285952,2017-02-14 17:17:22 +0000,13,10,9800.0,2603.0,,Chihuahua
351,831322785565769729,2017-02-14 02:02:51 +0000,12,10,9967.0,1723.0,doggo,Old_English_sheepdog
352,831315979191906304,2017-02-14 01:35:49 +0000,13,10,7048.0,1255.0,pupper,briard
353,831309418084069378,2017-02-14 01:09:44 +0000,12,10,12720.0,2752.0,,Doberman
354,831262627380748289,2017-02-13 22:03:49 +0000,12,10,12958.0,2329.0,,cocker_spaniel
355,830956169170665475,2017-02-13 01:46:03 +0000,12,10,8666.0,1716.0,,kuvasz
356,830583320585068544,2017-02-12 01:04:29 +0000,13,10,72817.0,19081.0,,Labrador_retriever
358,830097400375152640,2017-02-10 16:53:37 +0000,13,10,10707.0,3418.0,,toy_poodle
360,829861396166877184,2017-02-10 01:15:49 +0000,12,10,13339.0,2218.0,,Border_terrier
361,829501995190984704,2017-02-09 01:27:41 +0000,12,10,34590.0,12057.0,,French_bulldog
362,829449946868879360,2017-02-08 22:00:52 +0000,11,10,11438.0,2304.0,doggo,Labrador_retriever
363,829374341691346946,2017-02-08 17:00:26 +0000,13,10,37764.0,10576.0,doggo,Staffordshire_bullterrier
364,829141528400556032,2017-02-08 01:35:19 +0000,12,10,26731.0,8422.0,,golden_retriever
365,829011960981237760,2017-02-07 17:00:28 +0000,13,10,57754.0,18414.0,,boxer
367,828770345708580865,2017-02-07 01:00:22 +0000,13,10,27873.0,6674.0,,Chesapeake_Bay_retriever
368,828708714936930305,2017-02-06 20:55:28 +0000,10,10,39923.0,12732.0,,Mexican_hairless
369,828650029636317184,2017-02-06 17:02:17 +0000,14,10,10390.0,1526.0,,golden_retriever
370,828409743546925057,2017-02-06 01:07:28 +0000,12,10,6848.0,1293.0,,toy_poodle
371,828408677031882754,2017-02-06 01:03:14 +0000,12,10,8338.0,1459.0,,Weimaraner
372,828381636999917570,2017-02-05 23:15:47 +0000,14,10,13759.0,2515.0,doggo,Bedlington_terrier
373,828376505180889089,2017-02-05 22:55:23 +0000,13,10,8052.0,1202.0,,American_Staffordshire_terrier
374,828372645993398273,2017-02-05 22:40:03 +0000,12,10,13653.0,3309.0,,malamute
